delivery_id,order_id,courier_name,courier_phone,pickup_timestamp,delivery_timestamp,delivery_status,distance_km
497,557,Terri Parker,+1-532-640-6424x29563,2026-04-10T03:08:32,2026-04-10T03:46:32,delivered,1.43
498,558,Cassandra Phillips,001-274-817-5955x872,2026-03-06T21:56:32,2026-03-06T22:48:32,delivered,9.16
499,559,Keith Chaney,(654)235-8841x83437,2026-01-21T07:21:32,2026-01-21T07:52:32,delivered,9.68
500,561,Kelly Welch,227.495.5969x0515,2026-02-28T11:45:32,2026-02-28T12:23:32,delivered,3.48
501,562,George Wong,925-942-7820,2026-01-25T10:01:32,2026-01-25T10:42:32,delivered,7.46
502,563,Melissa Simon,834.859.5764x0381,2026-02-02T03:25:32,2026-02-02T04:19:32,delivered,5.05
503,564,Tiffany Morales,4284249839,2026-03-18T18:35:32,2026-03-18T19:14:32,delivered,9.96
504,565,Rachel Brown,442-557-6270,2026-04-01T08:42:32,2026-04-01T09:08:32,delivered,5.72
505,566,Elizabeth Miller,936.413.2850,2026-01-24T20:58:32,2026-01-24T21:18:32,delivered,3.22
506,567,John Mcdaniel,001-737-667-3162x526,2026-02-18T13:16:32,2026-02-18T14:14:32,delivered,9.83
507,568,Monica Coleman,(781)257-9039x2355,2026-02-17T09:31:32,2026-02-17T10:29:32,delivered,6.26
508,569,Nicole Melendez,+1-832-473-0346x1562,2026-02-13T03:53:32,2026-02-13T04:17:32,delivered,10.23
509,570,James Nicholson,3467226817,2026-01-26T15:16:32,2026-01-26T16:08:32,delivered,4.58
510,571,Ashley Huffman,9258298670,2026-03-10T18:09:32,2026-03-10T18:32:32,delivered,9.04
511,572,Anthony Coleman,001-819-378-5758x5126,2026-01-23T17:34:32,2026-01-23T18:13:32,delivered,11.12
512,573,George Villa,001-643-289-7607,2026-02-02T09:42:32,2026-02-02T10:31:32,delivered,3.02
513,574,John Richardson,+1-854-265-4084x245,2026-03-15T23:16:32,2026-03-15T23:54:32,delivered,4.68
514,575,Edward Johnson,350-486-3218,2026-02-26T02:08:32,2026-02-26T02:52:32,delivered,1.63
515,576,Mackenzie Jordan,257-493-8970x155,2026-01-16T12:31:32,2026-01-16T13:19:32,delivered,6.0
516,578,Misty Burnett,468-615-4660,2026-03-15T15:55:32,2026-03-15T16:12:32,picked_up,8.89
517,579,Natalie Miller,(513)894-4988x30597,2026-02-23T02:10:32,2026-02-23T03:08:32,failed,11.17
518,580,Michael Lopez,609.962.4406x30624,2026-03-30T19:53:32,2026-03-30T20:26:32,delivered,8.17
519,581,Vanessa Flores,930.853.1949,2026-02-03T00:21:32,2026-02-03T00:40:32,delivered,3.97
520,582,Erin Price,+1-905-555-5727,2026-02-06T10:03:32,2026-02-06T10:43:32,delivered,10.69
521,583,Carolyn Price,(709)917-8513x8544,2026-02-10T02:11:32,2026-02-10T02:57:32,delivered,5.38
522,584,Alyssa Weber,(995)596-6048,2026-03-15T15:53:32,2026-03-15T16:21:32,delivered,0.51
523,585,Joshua Gray,416-833-1942,2026-01-25T19:40:32,2026-01-25T20:38:32,delivered,1.77
524,586,Heather Robinson,+1-945-951-5888x636,2026-03-30T02:44:32,2026-03-30T03:28:32,delivered,5.29
525,587,Tim Moore,(864)808-5721,2026-04-11T11:03:32,2026-04-11T12:01:32,delivered,3.93
526,588,Jennifer Fields,+1-532-499-8199x605,2026-04-08T00:13:32,2026-04-08T01:10:32,delivered,1.68
527,589,Kaitlyn Davis,(909)568-8327x532,2026-01-26T23:27:32,2026-01-27T00:00:32,delivered,6.38
528,590,Edward Kline,997.373.9732,2026-04-03T11:37:32,2026-04-03T12:30:32,delivered,5.06
529,591,Sara Wiggins,(837)310-0687,2026-01-27T13:29:32,2026-01-27T14:10:32,delivered,2.88
530,593,Tina Ware,+1-819-280-7704,2026-03-15T06:07:32,2026-03-15T06:48:32,in_transit,6.01
531,594,Mitchell Hunt,+1-476-511-2491x2565,2026-01-16T04:36:32,2026-01-16T05:07:32,in_transit,4.1
532,595,Christine Davis,+1-617-273-4547x5749,2026-01-27T16:23:32,2026-01-27T17:14:32,delivered,4.96
533,597,Brittany Roberts,959.954.4294,2026-02-06T04:55:32,2026-02-06T05:40:32,delivered,11.16
534,598,Brittany Trujillo,(629)446-4303,2026-02-24T06:31:32,2026-02-24T07:10:32,delivered,6.84
535,599,Deanna Griffith,001-886-979-2529x8585,2026-02-18T14:10:32,2026-02-18T14:39:32,delivered,0.53
536,600,Shelby Olson,560.715.3433x2491,2026-01-27T00:44:32,2026-01-27T01:33:32,picked_up,6.09
537,601,Mr. Mark Smith DDS,333.250.6158x14888,2026-01-30T02:14:32,2026-01-30T03:10:32,delivered,3.12
538,602,Joseph Sanchez,001-323-437-2094x8413,2026-02-20T07:19:32,2026-02-20T07:48:32,delivered,8.44
539,604,Amy Perez,001-597-971-8051,2026-02-20T00:14:32,2026-02-20T00:51:32,delivered,7.13
540,605,Bradley Gonzalez,+1-893-397-4909,2026-03-12T08:31:32,2026-03-12T08:55:32,delivered,9.46
541,606,Jessica Day,001-497-704-6947,2026-03-28T19:10:32,2026-03-28T20:03:32,delivered,1.81
542,607,Kayla Bean,248-735-4884x7127,2026-02-07T05:32:32,2026-02-07T05:57:32,delivered,6.05
543,608,Katrina Simpson,(516)341-7582,2026-04-07T12:39:32,2026-04-07T13:18:32,delivered,4.29
544,609,Cindy Shaw,487-414-9392x52362,2026-01-27T05:04:32,2026-01-27T05:36:32,delivered,1.24
545,610,Jose Wells,+1-764-934-7452x455,2026-02-23T05:52:32,2026-02-23T06:23:32,delivered,1.07
546,611,Justin Farmer,5605652740,2026-03-21T21:54:32,2026-03-21T22:52:32,delivered,2.17
547,612,Dawn Wall,9566658833,2026-03-08T12:03:32,2026-03-08T12:23:32,delivered,6.75
548,613,David Nguyen,297.706.7349x9601,2026-01-17T16:44:32,2026-01-17T17:07:32,failed,2.3
549,614,Jacob Mclean,672-515-6229,2026-02-21T06:35:32,2026-02-21T06:57:32,delivered,6.46
550,615,Jessica Murphy,+1-748-984-0215,2026-01-13T15:04:32,2026-01-13T15:24:32,delivered,6.67
551,616,Cindy Morris,475.353.4490,2026-02-28T06:24:32,2026-02-28T07:23:32,delivered,7.21
552,617,Jessica Shaffer,7809850960,2026-01-30T18:16:32,2026-01-30T18:56:32,delivered,8.0
553,618,Gene Jones,991-581-8281,2026-03-07T08:22:32,2026-03-07T09:07:32,delivered,4.35
554,619,Pamela Jordan,277-825-1295x786,2026-03-11T19:48:32,2026-03-11T20:36:32,delivered,7.55
555,620,Abigail Clayton,7039562439,2026-02-13T20:58:32,2026-02-13T21:46:32,failed,3.4
556,621,Christina Underwood,(292)432-3421x089,2026-02-23T21:30:32,2026-02-23T22:15:32,delivered,10.79
557,622,Tina Murphy,333-834-2643x35027,2026-02-27T01:46:32,2026-02-27T02:40:32,delivered,5.66
558,623,Sean Dickerson,360.377.6336,2026-02-20T20:34:32,2026-02-20T20:52:32,delivered,4.13
559,624,Katie Lane,712.931.7955x63318,2026-02-27T11:34:32,2026-02-27T11:57:32,delivered,1.72
560,625,Brian Bryant,8666615541,2026-02-08T18:53:32,2026-02-08T19:15:32,delivered,3.71
561,626,Michael Santos,(470)445-0232x9028,2026-03-19T10:36:32,2026-03-19T11:17:32,delivered,9.59
562,627,Pamela Brown,445.496.2622,2026-01-16T20:44:32,2026-01-16T21:21:32,delivered,6.44
563,628,Tim Buchanan,2732465495,2026-02-11T06:26:32,2026-02-11T07:16:32,delivered,7.63
564,629,Stephen Johnson,(360)286-9822,2026-03-09T03:12:32,2026-03-09T03:33:32,delivered,11.94
565,632,Daniel Barnes,217-676-8729,2026-03-03T20:30:32,2026-03-03T20:45:32,delivered,5.48
566,633,Steven Scott,585-391-7793x23822,2026-02-25T22:22:32,2026-02-25T22:50:32,delivered,7.77
567,634,Michelle Campbell,+1-613-434-2457x988,2026-01-25T08:00:32,2026-01-25T09:00:32,delivered,4.1
568,635,James Thomas,001-206-903-2020x3265,2026-02-26T06:12:32,2026-02-26T06:42:32,delivered,1.59
569,636,Mr. Mark Montoya,001-367-637-9487,2026-03-15T14:29:32,2026-03-15T14:56:32,delivered,10.03
570,637,Kayla Rogers,(645)378-7158,2026-03-19T13:16:32,2026-03-19T14:09:32,delivered,5.8
571,638,Jessica Johnson,+1-421-737-1184,2026-02-09T13:35:32,2026-02-09T14:13:32,delivered,10.08
572,639,Jeffrey Joyce,582-768-3230,2026-03-06T09:41:32,2026-03-06T10:07:32,delivered,9.07
573,640,Penny Hart,580.485.8382x52129,2026-03-17T09:56:32,2026-03-17T10:37:32,delivered,1.69
574,641,Tina Coleman,940.764.6867,2026-02-26T00:46:32,2026-02-26T01:20:32,failed,5.22
575,642,Todd Smith,484-539-9106x227,2026-01-26T11:41:32,2026-01-26T12:31:32,delivered,6.33
576,643,Christopher Barnes,001-333-451-3426,2026-02-27T07:21:32,2026-02-27T08:12:32,delivered,10.15
577,645,Charles Hill,901-484-8197x37418,2026-03-01T04:28:32,2026-03-01T05:16:32,delivered,10.31
578,646,William Lozano,340-364-1769x27438,2026-03-24T08:10:32,2026-03-24T09:02:32,delivered,7.96
579,647,Miss Linda Cox DVM,+1-376-260-1444x85645,2026-01-21T06:13:32,2026-01-21T07:05:32,delivered,1.12
580,648,Robert Sanchez,839.264.1789x9698,2026-02-06T03:52:32,2026-02-06T04:17:32,delivered,8.52
581,649,Leslie Leon,891-213-5996,2026-01-19T09:18:32,2026-01-19T09:46:32,failed,9.97
582,650,Richard Phelps,001-280-766-0392,2026-04-01T15:18:32,2026-04-01T15:37:32,in_transit,11.9
583,651,Thomas Pham,001-474-555-5347x0574,2026-04-03T14:57:32,2026-04-03T15:24:32,failed,8.5
584,652,Sharon Wong,001-365-327-1559x8354,2026-03-05T10:50:32,2026-03-05T11:29:32,delivered,3.05
585,653,Emily Crawford,(463)447-5575,2026-03-23T18:22:32,2026-03-23T18:49:32,delivered,5.35
586,654,Brian Perkins,684.488.2691x31196,2026-02-13T00:06:32,2026-02-13T00:36:32,delivered,1.38
587,655,Kim Sanders,(614)299-1537x0382,2026-02-03T12:44:32,2026-02-03T13:32:32,delivered,4.29
588,656,Roy Lucero II,973.920.4309,2026-02-17T01:40:32,2026-02-17T01:57:32,delivered,9.17
589,657,Juan Carroll,(728)796-9645x46553,2026-03-15T15:35:32,2026-03-15T16:09:32,delivered,8.43
590,658,Michael Morris,001-538-792-1878x519,2026-04-13T01:36:32,2026-04-13T01:54:32,delivered,3.29
591,659,Maria Spencer,874.390.7977,2026-04-11T19:24:32,2026-04-11T19:49:32,delivered,7.42
592,660,Carolyn Castro,+1-605-272-1514,2026-03-06T23:11:32,2026-03-06T23:44:32,delivered,4.77
593,661,Katherine Padilla,(863)474-8453,2026-02-17T06:11:32,2026-02-17T06:47:32,delivered,6.29
594,662,Veronica Matthews,8904591191,2026-03-16T10:07:32,2026-03-16T11:06:32,delivered,5.34
595,663,Danielle Guzman,001-922-407-1511x69666,2026-01-14T21:15:32,2026-01-14T21:45:32,delivered,8.32
596,664,Catherine Collins,(564)771-2463,2026-03-20T16:20:32,2026-03-20T17:12:32,delivered,6.8
597,665,Miss Gina Walton,740.890.8051x20800,2026-03-09T19:49:32,2026-03-09T20:11:32,delivered,2.26
598,666,Robert Carroll,(712)439-7283x512,2026-04-11T13:23:32,2026-04-11T13:55:32,delivered,11.99
599,667,Michelle Hobbs,(682)670-9081,2026-03-15T15:59:32,2026-03-15T16:52:32,delivered,7.77
600,668,Michael Lawrence,(817)939-2957,2026-02-25T03:22:32,2026-02-25T03:57:32,in_transit,1.72
601,669,Mary Jones,252.937.3605,2026-04-06T09:38:32,2026-04-06T10:10:32,delivered,1.3
602,670,Susan Zimmerman,001-818-515-8998,2026-02-24T18:14:32,2026-02-24T19:13:32,delivered,9.01
603,671,Chad Gallagher,866-666-1707x1587,2026-03-12T19:10:32,2026-03-12T20:00:32,delivered,10.63
604,673,Dr. Dustin Sutton Jr.,2312499825,2026-04-07T18:05:32,2026-04-07T19:00:32,delivered,9.0
605,674,Eric Lopez,+1-506-388-2850,2026-03-19T06:34:32,2026-03-19T07:05:32,delivered,10.07
606,675,Cody Walker,513-773-9900x63140,2026-01-22T05:09:32,2026-01-22T05:50:32,delivered,10.83
607,676,Dr. Samantha Watson,(802)229-3946x9434,2026-03-13T18:28:32,2026-03-13T18:49:32,delivered,9.92
608,677,Jason Ramirez,574.390.6072,2026-02-25T15:52:32,2026-02-25T16:52:32,picked_up,5.17
609,678,Ashley Barrera,612.385.2464x8449,2026-04-06T16:41:32,2026-04-06T17:03:32,delivered,8.51
610,679,Jennifer Blackwell,918.373.2807,2026-02-10T10:54:32,2026-02-10T11:23:32,delivered,7.07
611,680,Andrew Hughes,213-569-5727,2026-03-20T17:26:32,2026-03-20T18:03:32,delivered,3.47
612,681,Misty Williams,8258425730,2026-02-09T20:00:32,2026-02-09T20:28:32,delivered,8.82
613,682,Edgar Brown,(635)470-7139,2026-03-21T00:57:32,2026-03-21T01:28:32,delivered,4.16
614,683,Victor Brown,+1-216-888-0925x50213,2026-02-02T13:01:32,2026-02-02T13:36:32,delivered,4.98
615,684,Anthony Hughes,001-813-609-8107,2026-02-26T04:26:32,2026-02-26T04:44:32,delivered,7.44
616,685,Jasmine Kent,779.545.7727,2026-01-24T06:13:32,2026-01-24T06:58:32,delivered,7.37
617,686,Mark Thompson,(842)450-6420x7683,2026-02-23T11:45:32,2026-02-23T12:42:32,delivered,8.97
618,687,Heather Mcmahon,(567)577-6755x56283,2026-03-03T04:45:32,2026-03-03T05:39:32,picked_up,7.98
619,688,Laura Gould,001-995-678-6543x6271,2026-03-28T12:20:32,2026-03-28T13:19:32,delivered,8.11
620,689,Tina Berg,(803)435-8268x62703,2026-01-29T21:20:32,2026-01-29T22:12:32,delivered,6.69
621,690,Paul Elliott,(469)932-6573,2026-03-12T16:43:32,2026-03-12T17:38:32,delivered,3.69
622,691,Timothy Salazar,001-401-511-0005x1553,2026-01-20T02:26:32,2026-01-20T02:43:32,delivered,6.97
623,692,Austin Hanson,397-875-2441x82226,2026-02-19T06:35:32,2026-02-19T07:29:32,delivered,7.46
624,693,Juan Harrison,431-227-1026x767,2026-04-04T09:03:32,2026-04-04T10:02:32,picked_up,5.8
625,694,Victoria Cox,399.427.0795x515,2026-02-23T12:10:32,2026-02-23T12:37:32,delivered,4.28
626,695,Eric Long,(213)854-1597,2026-01-31T18:57:32,2026-01-31T19:17:32,delivered,5.31
627,696,Holly King DDS,907.352.0344x76504,2026-01-17T03:34:32,2026-01-17T03:53:32,delivered,1.27
628,697,Andre Wiggins,+1-809-704-6376x604,2026-02-02T05:36:32,2026-02-02T06:04:32,delivered,11.57
629,698,Jose Chaney,(765)325-4837x44171,2026-02-27T07:42:32,2026-02-27T08:09:32,delivered,11.24
630,699,Carl Gill,312.251.2931,2026-03-02T23:01:32,2026-03-02T23:17:32,delivered,6.0
631,700,Nancy Peterson,+1-312-497-5191x023,2026-03-12T06:38:32,2026-03-12T07:00:32,in_transit,8.05
632,701,Trevor Smith,+1-933-601-6583x73792,2026-01-27T17:51:32,2026-01-27T18:24:32,delivered,11.71
633,703,Leslie Valencia,328.301.2342x893,2026-02-07T00:48:32,2026-02-07T01:14:32,in_transit,2.02
634,704,Samuel Avila,526.894.9684,2026-03-27T09:44:32,2026-03-27T10:40:32,delivered,2.46
635,705,Gregory Allen,2448210175,2026-01-30T05:53:32,2026-01-30T06:25:32,picked_up,8.42
636,706,Phillip Moran,7159959194,2026-03-22T02:26:32,2026-03-22T02:55:32,delivered,9.82
637,707,Robert Wood,775-883-3920x5677,2026-01-21T09:01:32,2026-01-21T09:42:32,delivered,8.25
638,709,Steven Hayes,(766)202-5626,2026-01-19T22:10:32,2026-01-19T22:36:32,delivered,8.94
639,710,Robert Whitehead,(692)731-0672,2026-02-05T16:55:32,2026-02-05T17:30:32,delivered,4.05
640,712,Jonathan Moore,+1-443-937-9766,2026-02-08T15:48:32,2026-02-08T16:09:32,delivered,10.75
641,713,Amy Ali,557-894-2387,2026-04-03T02:29:32,2026-04-03T03:25:32,delivered,9.6
642,714,Tyler Welch MD,996-391-9284x5525,2026-02-08T04:22:32,2026-02-08T04:54:32,delivered,2.43
643,715,Jacob Sanchez,535-574-8595x32593,2026-02-10T05:45:32,2026-02-10T06:35:32,delivered,10.54
644,716,John Smith MD,662-395-1877,2026-03-13T11:06:32,2026-03-13T11:30:32,delivered,8.2
645,717,Richard Moody,425-607-3305x597,2026-04-02T14:41:32,2026-04-02T14:57:32,delivered,2.31
646,718,Kari Edwards,+1-633-599-1403,2026-01-26T22:09:32,2026-01-26T22:39:32,delivered,9.8
647,719,Jenny Cardenas,3447324006,2026-01-24T13:58:32,2026-01-24T14:36:32,delivered,0.58
648,720,Theodore Hernandez,+1-968-629-7514x7439,2026-03-24T18:27:32,2026-03-24T19:01:32,delivered,5.55
649,721,Carl Blanchard,205-887-5256,2026-03-26T09:13:32,2026-03-26T10:12:32,delivered,10.79
650,722,Jennifer Nguyen,001-404-359-9080x27112,2026-04-11T07:51:32,2026-04-11T08:13:32,delivered,8.19
651,723,Teresa Young,001-855-451-6517x68086,2026-02-02T02:39:32,2026-02-02T03:21:32,delivered,8.06
652,724,Ann Clark,(514)933-0800,2026-01-28T20:39:32,2026-01-28T21:20:32,delivered,11.88
653,726,Daniel Hall,(628)955-6608,2026-03-09T20:08:32,2026-03-09T21:02:32,delivered,9.73
654,727,Miguel Perry,203-790-3397,2026-02-23T10:47:32,2026-02-23T11:08:32,in_transit,6.19
655,729,Lauren Richardson,(763)828-0944,2026-04-11T16:53:32,2026-04-11T17:47:32,delivered,6.7
656,730,Dakota Lawson,435-346-1470x79863,2026-04-11T06:41:32,2026-04-11T07:00:32,delivered,10.82
657,731,Robert Newton,239.543.9457,2026-03-09T16:36:32,2026-03-09T16:53:32,delivered,4.18
658,732,Stacey King,404.903.2537x65769,2026-02-01T10:14:32,2026-02-01T11:09:32,delivered,2.04
659,733,Kyle Norton,+1-831-491-0090x04047,2026-02-24T01:45:32,2026-02-24T02:20:32,delivered,11.89
660,734,Jacob Brewer,(351)246-0401x42473,2026-01-30T13:56:32,2026-01-30T14:51:32,delivered,7.67
661,735,Tara Thompson,913-379-8440,2026-03-17T22:10:32,2026-03-17T22:36:32,delivered,4.93
662,736,Brittany Brown,+1-660-907-6762x09014,2026-03-04T19:19:32,2026-03-04T20:16:32,delivered,10.87
663,737,Derek Lambert,537.200.9687,2026-01-19T23:28:32,2026-01-19T23:47:32,picked_up,7.89
664,738,Brandon Richardson,882.755.8825x5629,2026-03-29T12:52:32,2026-03-29T13:31:32,in_transit,7.59
665,739,Gregory Carter,+1-478-265-6194x25577,2026-02-20T08:39:32,2026-02-20T09:30:32,delivered,7.33
666,740,Thomas Mcgrath,(395)882-9236,2026-03-09T13:18:32,2026-03-09T13:35:32,delivered,7.79
667,741,Wanda Stephens,819.804.8235x71558,2026-01-25T09:29:32,2026-01-25T09:59:32,delivered,6.02
668,742,Gregory Russell,001-813-672-3081x72143,2026-04-10T07:19:32,2026-04-10T07:58:32,delivered,5.48
669,743,Kimberly Davis,300.604.1321,2026-02-11T19:42:32,2026-02-11T20:24:32,delivered,7.4
670,744,Bryan Duffy,+1-260-994-5653x46997,2026-03-24T12:12:32,2026-03-24T12:37:32,delivered,7.05
671,745,Kathryn Bell,276-981-6995x706,2026-02-20T10:22:32,2026-02-20T10:51:32,delivered,6.68
672,746,Angie King,913-217-6539,2026-01-25T02:20:32,2026-01-25T03:11:32,delivered,3.38
673,747,Juan Padilla,439.961.0290x871,2026-04-07T22:41:32,2026-04-07T23:00:32,delivered,7.69
674,748,Karl Solis,+1-604-491-8727,2026-01-29T22:45:32,2026-01-29T23:12:32,delivered,7.5
675,750,Kyle Simmons,+1-521-737-7306x26042,2026-04-08T00:38:32,2026-04-08T01:32:32,delivered,9.62
676,751,Lauren Snyder,001-771-812-2299x077,2026-02-16T05:31:32,2026-02-16T06:05:32,delivered,1.96
677,752,Joseph Benson,+1-681-767-0468x6111,2026-03-06T22:24:32,2026-03-06T23:19:32,delivered,10.37
678,753,Jonathon Sanchez,(710)621-9237,2026-02-15T15:25:32,2026-02-15T15:40:32,delivered,4.85
679,754,Wesley Douglas,001-461-880-3324,2026-02-03T13:58:32,2026-02-03T14:24:32,delivered,6.39
680,755,Anthony French,584-998-0425,2026-03-19T04:03:32,2026-03-19T04:35:32,delivered,5.22
681,756,Chelsea Wells,931.326.8812x2821,2026-03-29T16:01:32,2026-03-29T16:35:32,delivered,8.26
682,758,Danielle Molina,+1-853-946-0605x6035,2026-04-08T12:21:32,2026-04-08T13:14:32,delivered,3.15
683,759,Sharon Goodman,(679)986-2398,2026-03-26T12:20:32,2026-03-26T12:51:32,delivered,2.9
684,760,Jessica Johnson,981-720-5464,2026-03-07T22:02:32,2026-03-07T22:23:32,delivered,11.3
685,761,Joseph Murphy,378-976-9899x9275,2026-03-12T17:56:32,2026-03-12T18:44:32,delivered,4.88
686,762,Kim Jensen,744-544-9835,2026-02-09T11:17:32,2026-02-09T12:11:32,delivered,3.43
687,763,Hannah Torres,786-544-9639x24358,2026-01-26T23:03:32,2026-01-26T23:50:32,delivered,5.5
688,764,Lauren Thompson,001-943-739-5275x3674,2026-03-18T17:16:32,2026-03-18T17:54:32,delivered,9.84
689,765,Larry King,(886)501-3477x8948,2026-01-17T23:14:32,2026-01-17T23:47:32,delivered,3.36
690,766,William Fuller,291.376.6512x2150,2026-02-19T13:09:32,2026-02-19T13:35:32,delivered,4.91
691,767,Joshua Adams,663-609-0015,2026-01-30T01:10:32,2026-01-30T01:33:32,delivered,6.88
692,768,David Montgomery,001-748-553-2089,2026-03-06T07:49:32,2026-03-06T08:05:32,in_transit,3.59
693,769,Vincent Reyes,+1-390-321-9947,2026-04-05T08:42:32,2026-04-05T08:58:32,delivered,7.14
694,770,Jason Allen,+1-822-934-1034x699,2026-02-20T02:00:32,2026-02-20T02:25:32,delivered,11.7
695,771,Brian Miller,001-877-726-9608x437,2026-01-23T02:24:32,2026-01-23T03:14:32,delivered,7.79
696,772,Jonathan Gilbert,793.752.1962x633,2026-03-08T04:53:32,2026-03-08T05:41:32,delivered,9.78
697,773,David Roberts,269.870.9317,2026-03-27T22:37:32,2026-03-27T23:30:32,delivered,3.63
698,774,Heather Smith,(576)516-4534x54722,2026-01-25T10:46:32,2026-01-25T11:31:32,failed,10.45
699,775,Veronica Diaz,001-631-421-9804x18472,2026-03-28T18:15:32,2026-03-28T19:06:32,delivered,5.41
700,776,Diana Moon,264.428.1319,2026-03-02T06:55:32,2026-03-02T07:48:32,in_transit,3.76
701,777,John Henderson,(430)339-1114,2026-03-12T15:49:32,2026-03-12T16:24:32,delivered,7.41
702,778,Kristen Wood,(228)223-0524,2026-01-16T08:07:32,2026-01-16T08:52:32,delivered,5.16
703,779,Christopher Harrison,(439)359-4737,2026-03-20T07:10:32,2026-03-20T07:41:32,delivered,5.77
704,780,Carla Obrien,8168204787,2026-01-21T13:57:32,2026-01-21T14:47:32,delivered,6.51
705,781,Julie Holland,359.796.4862x87203,2026-02-13T04:03:32,2026-02-13T04:20:32,delivered,9.26
706,782,Ashley Strong,(464)650-5730x3627,2026-01-17T07:52:32,2026-01-17T08:44:32,delivered,4.41
707,784,Charles Lester,547.467.7537x260,2026-01-29T22:42:32,2026-01-29T23:32:32,delivered,6.35
708,785,Tammy Phillips,9572661945,2026-01-13T07:31:32,2026-01-13T07:59:32,delivered,11.25
709,786,Sheila Mendoza,(253)548-2012x840,2026-02-25T03:18:32,2026-02-25T04:12:32,delivered,7.92
710,787,Jacqueline West,897-259-5450x89177,2026-04-09T11:25:32,2026-04-09T12:04:32,delivered,6.44
711,788,Kimberly Curry,812.565.7422x31964,2026-03-25T11:54:32,2026-03-25T12:36:32,delivered,5.67
712,790,Eric Mckay,669.536.2689,2026-02-14T05:34:32,2026-02-14T06:28:32,failed,3.47
713,791,Austin Trevino,771-937-2711x759,2026-01-27T15:41:32,2026-01-27T16:22:32,failed,1.72
714,792,Deanna Hansen,001-955-682-9849x3306,2026-03-05T17:48:32,2026-03-05T18:44:32,delivered,0.76
715,793,Jordan Porter,001-460-394-4128x3337,2026-03-20T09:12:32,2026-03-20T09:54:32,delivered,7.22
716,795,Katie Gutierrez,(869)854-1329x7150,2026-03-18T00:42:32,2026-03-18T01:13:32,delivered,7.64
717,796,Brittany Kennedy,5558143776,2026-01-30T11:21:32,2026-01-30T11:41:32,delivered,1.43
718,797,David Sanchez,(352)395-9611,2026-04-07T14:31:32,2026-04-07T14:59:32,delivered,9.68
719,798,Alejandra Fernandez,312.200.7202x4559,2026-04-02T04:45:32,2026-04-02T05:45:32,delivered,11.22
720,799,Eric Garcia,001-310-690-3267,2026-01-14T03:37:32,2026-01-14T03:58:32,delivered,4.37
721,800,Lisa Fox,+1-542-617-9428x179,2026-02-04T15:18:32,2026-02-04T15:55:32,delivered,5.32
722,801,Samuel Ortega,001-577-558-4466x345,2026-02-13T14:56:32,2026-02-13T15:31:32,delivered,0.5
723,803,Michael Johnson,6917217221,2026-01-18T07:22:32,2026-01-18T07:41:32,delivered,6.74
724,804,Lauren Higgins,(361)289-4370x52635,2026-02-28T02:49:32,2026-02-28T03:31:32,delivered,11.35
725,805,Samuel King,(777)465-7256,2026-02-07T14:58:32,2026-02-07T15:19:32,delivered,4.92
726,806,Richard Best,(817)252-0238x97432,2026-03-06T00:54:32,2026-03-06T01:27:32,delivered,3.5
727,807,Lynn Dawson,+1-655-801-7833x258,2026-03-24T03:06:32,2026-03-24T04:04:32,delivered,2.58
728,808,Wendy Salazar,+1-736-207-9848x704,2026-02-16T23:21:32,2026-02-17T00:20:32,delivered,2.89
729,809,Mark Conner,567.699.3593x7440,2026-04-03T18:33:32,2026-04-03T19:11:32,delivered,7.52
730,810,Aaron Perez,873.260.6014,2026-02-13T07:47:32,2026-02-13T08:29:32,delivered,7.12
731,811,Tiffany Norton,+1-749-407-9388x4136,2026-04-04T23:06:32,2026-04-04T23:22:32,delivered,10.65
732,812,Christina Cohen,653-670-1242,2026-02-08T21:49:32,2026-02-08T22:21:32,delivered,4.23
733,813,Taylor Harris,(451)344-8811,2026-01-22T17:43:32,2026-01-22T17:59:32,delivered,7.93
734,814,April Allen,001-642-317-5188x78179,2026-01-24T23:59:32,2026-01-25T00:40:32,delivered,5.2
735,816,Brandon Thompson,784.409.1122,2026-01-29T17:45:32,2026-01-29T18:36:32,delivered,9.6
736,817,Melissa Lee,001-350-556-6186x32397,2026-02-25T01:06:32,2026-02-25T01:52:32,delivered,4.45
737,818,Taylor Norman,+1-576-255-3007,2026-03-08T17:48:32,2026-03-08T18:11:32,delivered,9.99
738,819,Alicia Beck,(356)405-7121x988,2026-02-24T06:01:32,2026-02-24T06:32:32,delivered,10.86
739,820,Juan Arnold,001-651-490-5348x64010,2026-03-20T01:03:32,2026-03-20T01:53:32,delivered,5.5
740,821,Robyn Kidd,256-618-5174x460,2026-03-28T14:17:32,2026-03-28T15:16:32,failed,7.26
741,822,Michael Kane,399.515.1145x51293,2026-01-19T05:22:32,2026-01-19T05:58:32,delivered,9.72
742,823,Eric Hodges,001-381-789-8484x16046,2026-01-13T22:06:32,2026-01-13T22:40:32,delivered,11.53
743,824,Anthony Jones,001-301-670-7568,2026-02-15T06:07:32,2026-02-15T06:30:32,delivered,4.3
744,826,Todd Jacobson,515.422.9107,2026-04-08T23:59:32,2026-04-09T00:57:32,delivered,10.38
745,828,Tyler Shields,836.508.4937x83063,2026-02-13T02:14:32,2026-02-13T02:49:32,delivered,10.52
746,829,Eileen Taylor,001-669-944-3916,2026-01-18T21:13:32,2026-01-18T21:55:32,delivered,9.06
